id,title,actors,director,genres,keywords,soup
10800,Dragon Hunters,"['vincentlindon', 'patricktimsit', 'philippenahon']",guillaumeivernel,"['animation', 'family']","['destroy', 'future', 'worldsupremacy']",vincentlindon patricktimsit philippenahon animation family destroy future worldsupremacy guillaumeivernel
25763,Damnation Alley,"['jan-michaelvincent', 'georgepeppard', 'dominiquesanda']",jacksmight,"['action', 'adventure', 'sciencefiction']","['basedonnovel', 'future', 'post-apocalyptic']",jan-michaelvincent georgepeppard dominiquesanda action adventure sciencefiction basedonnovel future post-apocalyptic jacksmight
79694,The Apparition,"['ashleygreene', 'sebastianstan', 'tomfelton']",toddlincoln,"['horror', 'thriller']","['experiment', 'supernatural', 'paranormal']",ashleygreene sebastianstan tomfelton horror thriller experiment supernatural paranormal toddlincoln
4032,My Girl,"['annachlumsky', 'macaulayculkin', 'danaykroyd']",howardzieff,"['comedy', 'drama', 'family']","['neighbor', 'childkilledbyanimal', 'writingclass']",annachlumsky macaulayculkin danaykroyd comedy drama family neighbor childkilledbyanimal writingclass howardzieff
18615,Fur: An Imaginary Portrait of Diane Arbus,"['nicolekidman', 'robertdowneyjr.', 'tyburrell']",stevenshainberg,"['drama', 'mystery', 'romance']","['photographer', 'biography', 'hair']",nicolekidman robertdowneyjr. tyburrell drama mystery romance photographer biography hair stevenshainberg
10673,Wall Street,"['charliesheen', 'michaeldouglas', 'martinsheen']",oliverstone,"['crime', 'drama']","['power', 'fraud', 'broker']",charliesheen michaeldouglas martinsheen crime drama power fraud broker oliverstone
4584,Sense and Sensibility,"['katewinslet', 'emmathompson', 'hughgrant']",anglee,"['drama', 'romance']","['bowling', 'basedonnovel', 'servant']",katewinslet emmathompson hughgrant drama romance bowling basedonnovel servant anglee
2977,Becoming Jane,"['annehathaway', 'jamesmcavoy', 'juliewalters']",julianjarrold,"['drama', 'romance']","['england', 'judge', 'irland']",annehathaway jamesmcavoy juliewalters drama romance england judge irland julianjarrold
10760,Sydney White,"['amandabynes', 'sarapaxton', 'mattlong']",joenussbaum,['comedy'],"['college', 'romance', 'sorority']",amandabynes sarapaxton mattlong comedy college romance sorority joenussbaum
11093,House of Sand and Fog,"['jenniferconnelly', 'benkingsley', 'roneldard']",vadimperelman,['drama'],"['sanfrancisco', 'immigrant', 'house']",jenniferconnelly benkingsley roneldard drama sanfrancisco immigrant house vadimperelman
207,Dead Poets Society,"['robinwilliams', 'ethanhawke', 'robertseanleonard']",peterweir,['drama'],"['individual', 'philosophy', 'poetry']",robinwilliams ethanhawke robertseanleonard drama individual philosophy poetry peterweir
8467,Dumb and Dumber,"['jimcarrey', 'jeffdaniels', 'laurenholly']",bobbyfarrelly,['comedy'],"['gasstation', 'motel', 'utah']",jimcarrey jeffdaniels laurenholly comedy gasstation motel utah bobbyfarrelly
639,When Harry Met Sally...,"['megryan', 'billycrystal', 'carriefisher']",robreiner,"['comedy', 'romance', 'drama']","['newyork', 'wifehusbandrelationship', 'restaurant']",megryan billycrystal carriefisher comedy romance drama newyork wifehusbandrelationship restaurant robreiner
24226,The Verdict,"['paulnewman', 'charlotterampling', 'jackwarden']",sidneylumet,['drama'],"['boston', 'court', 'malpractice']",paulnewman charlotterampling jackwarden drama boston court malpractice sidneylumet
9285,Road Trip,"['breckinmeyer', 'seannwilliamscott', 'amysmart']",toddphillips,"['comedy', 'adventure']","['femalenudity', 'sex', 'sexism']",breckinmeyer seannwilliamscott amysmart comedy adventure femalenudity sex sexism toddphillips
14709,Varsity Blues,"['jamesvanderbeek', 'amysmart', 'jonvoight']",brianrobbins,"['comedy', 'drama', 'romance']","['americanfootball', 'smalltown', 'texas']",jamesvanderbeek amysmart jonvoight comedy drama romance americanfootball smalltown texas brianrobbins
74643,The Artist,"['jeandujardin', 'bérénicebejo', 'johngoodman']",michelhazanavicius,"['drama', 'comedy', 'romance']","['filmproducer', 'filmhistory', 'moviestudio']",jeandujardin bérénicebejo johngoodman drama comedy romance filmproducer filmhistory moviestudio michelhazanavicius
13788,The Unborn,"['odetteannable', 'garyoldman', 'meagangood']",davids.goyer,"['horror', 'thriller', 'mystery']",[],odetteannable garyoldman meagangood horror thriller mystery  davids.goyer
83666,Moonrise Kingdom,"['brucewillis', 'edwardnorton', 'jaredgilman']",wesanderson,"['comedy', 'drama', 'romance']","['newengland', 'firstlove', 'eyepatch']",brucewillis edwardnorton jaredgilman comedy drama romance newengland firstlove eyepatch wesanderson
10781,The Texas Chainsaw Massacre: The Beginning,"['jordanabrewster', 'taylorhandley', 'diorabaird']",jonathanliebesman,['horror'],"['massmurder', 'plannedmurder', 'chainsaw']",jordanabrewster taylorhandley diorabaird horror massmurder plannedmurder chainsaw jonathanliebesman
318850,The Young Messiah,"['adamgreaves-neal', 'saralazzaro', 'vincentwalsh']",cyrusnowrasteh,['drama'],"['egypt', 'jesuschrist', 'gospel']",adamgreaves-neal saralazzaro vincentwalsh drama egypt jesuschrist gospel cyrusnowrasteh
13908,The Master of Disguise,"['danacarvey', 'brentspiner', 'jenniferesposito']",perryandelinblake,"['comedy', 'family']","['aftercreditsstinger', 'duringcreditsstinger']",danacarvey brentspiner jenniferesposito comedy family aftercreditsstinger duringcreditsstinger perryandelinblake
1417,Pan's Labyrinth,"['ivanabaquero', 'maribelverdú', 'sergilópez']",guillermodeltoro,"['fantasy', 'drama', 'war']","['spain', 'resistance', 'servant']",ivanabaquero maribelverdú sergilópez fantasy drama war spain resistance servant guillermodeltoro
39180,See Spot Run,"['michaelclarkeduncan', 'davidarquette', 'lesliebibb']",johnwhitesell,"['action', 'comedy', 'family']",['dog'],michaelclarkeduncan davidarquette lesliebibb action comedy family dog johnwhitesell
16161,Baby Boy,"['tyresegibson', 'tarajip.henson', 'omargooding']",johnsingleton,"['crime', 'drama', 'romance']","['singleparent', 'intolerance', 'condom']",tyresegibson tarajip.henson omargooding crime drama romance singleparent intolerance condom johnsingleton
49950,The Roommate,"['minkakelly', 'leightonmeester', 'camgigandet']",christiane.christiansen,"['thriller', 'drama', 'horror']","['jealousy', 'roommate', 'obsession']",minkakelly leightonmeester camgigandet thriller drama horror jealousy roommate obsession christiane.christiansen
10956,Joe Dirt,"['davidspade', 'brittanydaniel', 'dennismiller']",denniegordon,"['mystery', 'adventure', 'comedy']","['parentskidsrelationship', 'lossofparents', 'lookingforbirthparents']",davidspade brittanydaniel dennismiller mystery adventure comedy parentskidsrelationship lossofparents lookingforbirthparents denniegordon
9594,Double Impact,"['jean-claudevandamme', 'geoffreylewis', 'alonnashaw']",sheldonlettich,"['thriller', 'action', 'crime']","['lossofparents', 'karate', 'fighter']",jean-claudevandamme geoffreylewis alonnashaw thriller action crime lossofparents karate fighter sheldonlettich
4638,Hot Fuzz,"['simonpegg', 'nickfrost', 'jimbroadbent']",edgarwright,"['crime', 'action', 'comedy']","['village', 'arrest', 'police']",simonpegg nickfrost jimbroadbent crime action comedy village arrest police edgarwright
13972,The Women,"['clorisleachman', 'indiaennenga', 'annettebening']",dianeenglish,"['comedy', 'drama', 'romance']","['beautysalon', 'divorce', 'womandirector']",clorisleachman indiaennenga annettebening comedy drama romance beautysalon divorce womandirector dianeenglish
5038,Vicky Cristina Barcelona,"['scarlettjohansson', 'rebeccahall', 'javierbardem']",woodyallen,"['drama', 'romance']","['barcelonaspain', 'menageatrois', 'author']",scarlettjohansson rebeccahall javierbardem drama romance barcelonaspain menageatrois author woodyallen
13491,Arn: The Knight Templar,"['joakimnätterqvist', 'sofiahelin', 'stellanskarsgård']",peterflinth,"['action', 'adventure', 'drama']",['tvmovie'],joakimnätterqvist sofiahelin stellanskarsgård action adventure drama tvmovie peterflinth
10571,Boys and Girls,"['freddieprinzejr.', 'claireforlani', 'jasonbiggs']",robertiscove,"['comedy', 'drama', 'romance']","['soulmates', 'newlove', 'platoniclove']",freddieprinzejr. claireforlani jasonbiggs comedy drama romance soulmates newlove platoniclove robertiscove
10994,White Oleander,"['alisonlohman', 'michellepfeiffer', 'colehauser']",peterkosminsky,['drama'],"['poison', 'prison', 'lossoffamily']",alisonlohman michellepfeiffer colehauser drama poison prison lossoffamily peterkosminsky
19994,Jennifer's Body,"['meganfox', 'amandaseyfried', 'johnnysimmons']",karynkusama,"['comedy', 'horror']","['bloodthirstiness', 'highschool', 'sexualmurder']",meganfox amandaseyfried johnnysimmons comedy horror bloodthirstiness highschool sexualmurder karynkusama
25166,Drowning Mona,"['dannydevito', 'bettemidler', 'nevecampbell']",nickgomez,"['comedy', 'crime', 'mystery']","['suspicion', 'suspect', 'investigation']",dannydevito bettemidler nevecampbell comedy crime mystery suspicion suspect investigation nickgomez
30890,Radio Days,"['woodyallen', 'miafarrow', 'jeffdaniels']",woodyallen,"['comedy', 'drama']","['beach', 'taxidriver', 'worldwarii']",woodyallen miafarrow jeffdaniels comedy drama beach taxidriver worldwarii woodyallen
23169,Remember Me,"['robertpattinson', 'emiliederavin', 'piercebrosnan']",allencoulter,"['drama', 'romance']","['newyork', 'fathersonrelationship', 'grieving']",robertpattinson emiliederavin piercebrosnan drama romance newyork fathersonrelationship grieving allencoulter
17403,How to Deal,"['mandymoore', 'trentford', 'allisonjanney']",clarekilner,"['drama', 'comedy', 'romance']",['womandirector'],mandymoore trentford allisonjanney drama comedy romance womandirector clarekilner
12120,My Stepmother is an Alien,"['danaykroyd', 'kimbasinger', 'jonlovitz']",richardbenjamin,"['comedy', 'sciencefiction']","['alien', 'spoof', 'sneeze']",danaykroyd kimbasinger jonlovitz comedy sciencefiction alien spoof sneeze richardbenjamin
9800,Philadelphia,"['tomhanks', 'denzelwashington', 'jasonrobards']",jonathandemme,['drama'],"['gay', 'aids', 'homophobia']",tomhanks denzelwashington jasonrobards drama gay aids homophobia jonathandemme
1090,The Thirteenth Floor,"['craigbierko', 'arminmueller-stahl', 'gretchenmol']",josefrusnak,"['thriller', 'sciencefiction', 'mystery']","['artificialintelligence', 'simulation', 'computerprogram']",craigbierko arminmueller-stahl gretchenmol thriller sciencefiction mystery artificialintelligence simulation computerprogram josefrusnak
18475,The Cookout,"['jarule', 'timmeadows', 'jeniferlewis']",lancerivera,"['comedy', 'drama']",['comedy'],jarule timmeadows jeniferlewis comedy drama comedy lancerivera
40160,Meteor,"['seanconnery', 'nataliewood', 'karlmalden']",ronaldneame,"['action', 'sciencefiction', 'thriller']","['meteor', 'disaster', 'disasterfilm']",seanconnery nataliewood karlmalden action sciencefiction thriller meteor disaster disasterfilm ronaldneame
18074,Duets,"['gwynethpaltrow', 'scottspeedman', 'mariabello']",brucepaltrow,"['comedy', 'drama', 'music']",['musical'],gwynethpaltrow scottspeedman mariabello comedy drama music musical brucepaltrow
9689,Hollywood Ending,"['woodyallen', 'georgehamilton', 'téaleoni']",woodyallen,"['comedy', 'drama']","['blindnessandimpairedvision', 'creativecrisis', 'filmdirector']",woodyallen georgehamilton téaleoni comedy drama blindnessandimpairedvision creativecrisis filmdirector woodyallen
9781,Detroit Rock City,"['giuseppeandrews', 'jamesdebello', 'edwardfurlong']",adamrifkin,"['comedy', 'music']","['parentskidsrelationship', 'kiss', 'independentfilm']",giuseppeandrews jamesdebello edwardfurlong comedy music parentskidsrelationship kiss independentfilm adamrifkin
8009,Highlander,"['christopherlambert', 'roxannehart', 'clancybrown']",russellmulcahy,"['adventure', 'action', 'fantasy']","['newyork', 'scotland', 'swordplay']",christopherlambert roxannehart clancybrown adventure action fantasy newyork scotland swordplay russellmulcahy
3877,Things We Lost in the Fire,"['halleberry', 'beniciodeltoro', 'davidduchovny']",susannebier,['drama'],"['sadness', 'lossoffather', 'junkie']",halleberry beniciodeltoro davidduchovny drama sadness lossoffather junkie susannebier
8854,Steel,"[""shaquilleo'neal"", 'annabethgish', 'richardroundtree']",kennethjohnson,"['sciencefiction', 'action', 'adventure']","['dccomics', 'losangeles', 'soldier']",shaquilleo'neal annabethgish richardroundtree sciencefiction action adventure dccomics losangeles soldier kennethjohnson
152599,The Immigrant,"['marioncotillard', 'jeremyrenner', 'joaquinphoenix']",jamesgray,"['drama', 'romance']","['newyork', 'corruption', 'sistersisterrelationship']",marioncotillard jeremyrenner joaquinphoenix drama romance newyork corruption sistersisterrelationship jamesgray
18840,The White Countess,"['ralphfiennes', 'natasharichardson', 'hiroyukisanada']",jamesivory,"['drama', 'history', 'family']",[],ralphfiennes natasharichardson hiroyukisanada drama history family  jamesivory
68727,Trance,"['jamesmcavoy', 'vincentcassel', 'rosariodawson']",dannyboyle,"['thriller', 'crime', 'drama']","['amnesia', 'artthief', 'hypnotism']",jamesmcavoy vincentcassel rosariodawson thriller crime drama amnesia artthief hypnotism dannyboyle
12657,Soul Plane,"['tomarnold', 'kevinhart', 'methodman']",jessyterrero,"['romance', 'comedy']","['blackpeople', 'hip-hop', 'nightclub']",tomarnold kevinhart methodman romance comedy blackpeople hip-hop nightclub jessyterrero
8265,Welcome to the Sticks,"['kadmerad', 'danyboon', 'zoéfélix']",danyboon,['comedy'],"['clocktower', 'jealousy', 'cheating']",kadmerad danyboon zoéfélix comedy clocktower jealousy cheating danyboon
12410,Good,"['viggomortensen', 'jasonisaacs', 'markstrong']",vicenteamorim,['drama'],"['germany', 'nazis', 'nazism']",viggomortensen jasonisaacs markstrong drama germany nazis nazism vicenteamorim
34647,Enter the Void,"['nathanielbrown', 'pazdelahuerta', 'cyrilroy']",gasparnoé,"['fantasy', 'drama']","['prostitute', 'hallucination', 'stripclub']",nathanielbrown pazdelahuerta cyrilroy fantasy drama prostitute hallucination stripclub gasparnoé
73935,Vamps,"['aliciasilverstone', 'krystenritter', 'sigourneyweaver']",amyheckerling,"['comedy', 'romance', 'horror']","['vampire', 'love', 'womandirector']",aliciasilverstone krystenritter sigourneyweaver comedy romance horror vampire love womandirector amyheckerling
28178,Hachi: A Dog's Tale,"['richardgere', 'joanallen', 'jasonalexander']",lassehallström,"['drama', 'family']","['japanese', 'loyalty', 'humananimalrelationship']",richardgere joanallen jasonalexander drama family japanese loyalty humananimalrelationship lassehallström
185567,Zulu,"['orlandobloom', 'forestwhitaker', 'conradkemp']",jérômesalle,"['crime', 'drama', 'thriller']",[],orlandobloom forestwhitaker conradkemp crime drama thriller  jérômesalle
264656,The Homesman,"['hilaryswank', 'tommyleejones', 'gracegummer']",tommyleejones,"['western', 'drama']","['dancing', 'basedonnovel', 'revenge']",hilaryswank tommyleejones gracegummer western drama dancing basedonnovel revenge tommyleejones
35696,Juwanna Mann,"['miguela.núñez,jr.', 'vivicaa.fox', 'kevinpollak']",jessevaughan,"['comedy', 'drama']","['sport', 'basketball', 'beautifulwoman']","miguela.núñez,jr. vivicaa.fox kevinpollak comedy drama sport basketball beautifulwoman jessevaughan"
16351,Ararat,"['simonabkarian', 'charlesaznavour', 'christopherplummer']",atomegoyan,"['war', 'drama']","['destructionofacivilization', 'turkey']",simonabkarian charlesaznavour christopherplummer war drama destructionofacivilization turkey atomegoyan
